Country,City,Date,Year,Month,Day,Temp
South Africa,Capetown,29/08/1999,1999,8,29,15.88888889
South Africa,Capetown,30/08/1999,1999,8,30,13.44444444
South Africa,Capetown,31/08/1999,1999,8,31,12.22222222
South Africa,Capetown,01/09/1999,1999,9,1,13.77777778
South Africa,Capetown,02/09/1999,1999,9,2,14.61111111
South Africa,Capetown,03/09/1999,1999,9,3,14.66666667
South Africa,Capetown,04/09/1999,1999,9,4,15.11111111
South Africa,Capetown,05/09/1999,1999,9,5,14.27777778
South Africa,Capetown,06/09/1999,1999,9,6,14.88888889
South Africa,Capetown,07/09/1999,1999,9,7,13.83333333
South Africa,Capetown,08/09/1999,1999,9,8,12.27777778
South Africa,Capetown,09/09/1999,1999,9,9,9.277777778
South Africa,Capetown,10/09/1999,1999,9,10,9.388888889
South Africa,Capetown,11/09/1999,1999,9,11,12.94444444
South Africa,Capetown,12/09/1999,1999,9,12,10.05555556
South Africa,Capetown,13/09/1999,1999,9,13,11.38888889
South Africa,Capetown,14/09/1999,1999,9,14,15.61111111
South Africa,Capetown,15/09/1999,1999,9,15,14.72222222
South Africa,Capetown,16/09/1999,1999,9,16,13.33333333
South Africa,Capetown,17/09/1999,1999,9,17,9.777777778
South Africa,Capetown,18/09/1999,1999,9,18,12.11111111
South Africa,Capetown,19/09/1999,1999,9,19,16.5
South Africa,Capetown,20/09/1999,1999,9,20,13.38888889
South Africa,Capetown,21/09/1999,1999,9,21,13.38888889
South Africa,Capetown,22/09/1999,1999,9,22,13.05555556
South Africa,Capetown,23/09/1999,1999,9,23,13.44444444
South Africa,Capetown,24/09/1999,1999,9,24,14.44444444
South Africa,Capetown,25/09/1999,1999,9,25,11.05555556
South Africa,Capetown,26/09/1999,1999,9,26,10.16666667
South Africa,Capetown,27/09/1999,1999,9,27,13
South Africa,Capetown,28/09/1999,1999,9,28,13.5
South Africa,Capetown,29/09/1999,1999,9,29,15.44444444
South Africa,Capetown,30/09/1999,1999,9,30,14.94444444
South Africa,Capetown,01/10/1999,1999,10,1,17.05555556
South Africa,Capetown,02/10/1999,1999,10,2,16.66666667
South Africa,Capetown,03/10/1999,1999,10,3,15.5
South Africa,Capetown,04/10/1999,1999,10,4,16.27777778
South Africa,Capetown,05/10/1999,1999,10,5,17
South Africa,Capetown,06/10/1999,1999,10,6,18.05555556
South Africa,Capetown,07/10/1999,1999,10,7,23
South Africa,Capetown,08/10/1999,1999,10,8,24.05555556
South Africa,Capetown,09/10/1999,1999,10,9,19.33333333
South Africa,Capetown,10/10/1999,1999,10,10,17.55555556
South Africa,Capetown,11/10/1999,1999,10,11,14.11111111
South Africa,Capetown,12/10/1999,1999,10,12,14.88888889
South Africa,Capetown,13/10/1999,1999,10,13,18.16666667
South Africa,Capetown,14/10/1999,1999,10,14,18.16666667
South Africa,Capetown,15/10/1999,1999,10,15,14.72222222
South Africa,Capetown,16/10/1999,1999,10,16,15.22222222
South Africa,Capetown,17/10/1999,1999,10,17,18
South Africa,Capetown,18/10/1999,1999,10,18,17.27777778
South Africa,Capetown,19/10/1999,1999,10,19,18.88888889
South Africa,Capetown,20/10/1999,1999,10,20,20.61111111
South Africa,Capetown,21/10/1999,1999,10,21,17.66666667
South Africa,Capetown,22/10/1999,1999,10,22,16.66666667
South Africa,Capetown,23/10/1999,1999,10,23,16
South Africa,Capetown,24/10/1999,1999,10,24,16.27777778
South Africa,Capetown,25/10/1999,1999,10,25,16
South Africa,Capetown,26/10/1999,1999,10,26,18.16666667
South Africa,Capetown,27/10/1999,1999,10,27,17.05555556
South Africa,Capetown,28/10/1999,1999,10,28,16
South Africa,Capetown,29/10/1999,1999,10,29,18.27777778
South Africa,Capetown,30/10/1999,1999,10,30,19.94444444
South Africa,Capetown,31/10/1999,1999,10,31,19.05555556
South Africa,Capetown,01/11/1999,1999,11,1,17.83333333
South Africa,Capetown,02/11/1999,1999,11,2,20.11111111
South Africa,Capetown,03/11/1999,1999,11,3,19.66666667
South Africa,Capetown,04/11/1999,1999,11,4,16.33333333
South Africa,Capetown,05/11/1999,1999,11,5,17.5
South Africa,Capetown,06/11/1999,1999,11,6,17.44444444
South Africa,Capetown,07/11/1999,1999,11,7,17.61111111
South Africa,Capetown,08/11/1999,1999,11,8,16.44444444
South Africa,Capetown,09/11/1999,1999,11,9,17.44444444
South Africa,Capetown,10/11/1999,1999,11,10,18.27777778
South Africa,Capetown,11/11/1999,1999,11,11,20.44444444
South Africa,Capetown,12/11/1999,1999,11,12,19.66666667
South Africa,Capetown,13/11/1999,1999,11,13,19.5
South Africa,Capetown,14/11/1999,1999,11,14,22.55555556
South Africa,Capetown,15/11/1999,1999,11,15,23.83333333
South Africa,Capetown,16/11/1999,1999,11,16,20.27777778
South Africa,Capetown,17/11/1999,1999,11,17,18
South Africa,Capetown,18/11/1999,1999,11,18,16.88888889
South Africa,Capetown,19/11/1999,1999,11,19,17.05555556
South Africa,Capetown,20/11/1999,1999,11,20,16.77777778
South Africa,Capetown,21/11/1999,1999,11,21,18.88888889
South Africa,Capetown,22/11/1999,1999,11,22,17.5
South Africa,Capetown,23/11/1999,1999,11,23,17.22222222
South Africa,Capetown,24/11/1999,1999,11,24,19.77777778
South Africa,Capetown,25/11/1999,1999,11,25,17.77777778
South Africa,Capetown,26/11/1999,1999,11,26,16.83333333
South Africa,Capetown,27/11/1999,1999,11,27,17
South Africa,Capetown,28/11/1999,1999,11,28,16.61111111
South Africa,Capetown,29/11/1999,1999,11,29,19.72222222
South Africa,Capetown,30/11/1999,1999,11,30,20.16666667
South Africa,Capetown,01/12/1999,1999,12,1,22.33333333
South Africa,Capetown,02/12/1999,1999,12,2,20.27777778
South Africa,Capetown,03/12/1999,1999,12,3,20.33333333
South Africa,Capetown,04/12/1999,1999,12,4,20.27777778
South Africa,Capetown,05/12/1999,1999,12,5,19.55555556
South Africa,Capetown,06/12/1999,1999,12,6,18.72222222
South Africa,Capetown,07/12/1999,1999,12,7,19.5
South Africa,Capetown,08/12/1999,1999,12,8,22.38888889
South Africa,Capetown,09/12/1999,1999,12,9,25.16666667
South Africa,Capetown,10/12/1999,1999,12,10,23
South Africa,Capetown,11/12/1999,1999,12,11,24.61111111
South Africa,Capetown,12/12/1999,1999,12,12,25.05555556
South Africa,Capetown,13/12/1999,1999,12,13,25.55555556
South Africa,Capetown,14/12/1999,1999,12,14,22.11111111
South Africa,Capetown,15/12/1999,1999,12,15,21.72222222
South Africa,Capetown,16/12/1999,1999,12,16,24.83333333
South Africa,Capetown,17/12/1999,1999,12,17,23.55555556
South Africa,Capetown,18/12/1999,1999,12,18,21.77777778
South Africa,Capetown,19/12/1999,1999,12,19,21.05555556
South Africa,Capetown,20/12/1999,1999,12,20,21.11111111
South Africa,Capetown,21/12/1999,1999,12,21,23.83333333
South Africa,Capetown,22/12/1999,1999,12,22,25.44444444
South Africa,Capetown,23/12/1999,1999,12,23,22.55555556
South Africa,Capetown,24/12/1999,1999,12,24,22.27777778
South Africa,Capetown,25/12/1999,1999,12,25,21.33333333
South Africa,Capetown,26/12/1999,1999,12,26,22.44444444
South Africa,Capetown,27/12/1999,1999,12,27,24.72222222
South Africa,Capetown,28/12/1999,1999,12,28,24.33333333
South Africa,Capetown,29/12/1999,1999,12,29,26.11111111
South Africa,Capetown,30/12/1999,1999,12,30,21.11111111
South Africa,Capetown,31/12/1999,1999,12,31,17.55555556
South Africa,Capetown,01/01/2000,2000,1,1,17
South Africa,Capetown,02/01/2000,2000,1,2,20.05555556
South Africa,Capetown,03/01/2000,2000,1,3,22.61111111
South Africa,Capetown,04/01/2000,2000,1,4,24.66666667
South Africa,Capetown,05/01/2000,2000,1,5,22.61111111
South Africa,Capetown,06/01/2000,2000,1,6,21.44444444
South Africa,Capetown,07/01/2000,2000,1,7,18.88888889
South Africa,Capetown,08/01/2000,2000,1,8,20.72222222
South Africa,Capetown,09/01/2000,2000,1,9,20.05555556
South Africa,Capetown,10/01/2000,2000,1,10,19.94444444
South Africa,Capetown,11/01/2000,2000,1,11,18.22222222
South Africa,Capetown,12/01/2000,2000,1,12,19
South Africa,Capetown,13/01/2000,2000,1,13,20.77777778
South Africa,Capetown,14/01/2000,2000,1,14,21.61111111
South Africa,Capetown,15/01/2000,2000,1,15,23.22222222
South Africa,Capetown,16/01/2000,2000,1,16,24.66666667
South Africa,Capetown,17/01/2000,2000,1,17,24.33333333
South Africa,Capetown,18/01/2000,2000,1,18,24.5
South Africa,Capetown,19/01/2000,2000,1,19,25.94444444
South Africa,Capetown,20/01/2000,2000,1,20,23.27777778
South Africa,Capetown,21/01/2000,2000,1,21,20.5
South Africa,Capetown,22/01/2000,2000,1,22,21.88888889
South Africa,Capetown,23/01/2000,2000,1,23,24.44444444
South Africa,Capetown,24/01/2000,2000,1,24,23.55555556
South Africa,Capetown,25/01/2000,2000,1,25,21
South Africa,Capetown,26/01/2000,2000,1,26,21.22222222
South Africa,Capetown,27/01/2000,2000,1,27,21.55555556
South Africa,Capetown,28/01/2000,2000,1,28,20.27777778
South Africa,Capetown,29/01/2000,2000,1,29,20.55555556
South Africa,Capetown,30/01/2000,2000,1,30,18.72222222
South Africa,Capetown,31/01/2000,2000,1,31,18.88888889
South Africa,Capetown,01/02/2000,2000,2,1,18.94444444
South Africa,Capetown,02/02/2000,2000,2,2,20.55555556
South Africa,Capetown,03/02/2000,2000,2,3,21.88888889
South Africa,Capetown,04/02/2000,2000,2,4,20.94444444
South Africa,Capetown,05/02/2000,2000,2,5,20.61111111
South Africa,Capetown,06/02/2000,2000,2,6,21.55555556
South Africa,Capetown,07/02/2000,2000,2,7,20.77777778
South Africa,Capetown,08/02/2000,2000,2,8,21.38888889
South Africa,Capetown,09/02/2000,2000,2,9,22.5
South Africa,Capetown,10/02/2000,2000,2,10,22.05555556
South Africa,Capetown,11/02/2000,2000,2,11,21.05555556
South Africa,Capetown,12/02/2000,2000,2,12,20.5
South Africa,Capetown,13/02/2000,2000,2,13,20.44444444
South Africa,Capetown,14/02/2000,2000,2,14,21.44444444
South Africa,Capetown,15/02/2000,2000,2,15,18.83333333
South Africa,Capetown,16/02/2000,2000,2,16,20.55555556
South Africa,Capetown,17/02/2000,2000,2,17,23.55555556
South Africa,Capetown,18/02/2000,2000,2,18,24
South Africa,Capetown,19/02/2000,2000,2,19,21.5
South Africa,Capetown,20/02/2000,2000,2,20,21.16666667
South Africa,Capetown,21/02/2000,2000,2,21,19.61111111
South Africa,Capetown,22/02/2000,2000,2,22,20.83333333
South Africa,Capetown,23/02/2000,2000,2,23,21.33333333
South Africa,Capetown,24/02/2000,2000,2,24,22.16666667
South Africa,Capetown,25/02/2000,2000,2,25,21.05555556
South Africa,Capetown,26/02/2000,2000,2,26,20.44444444
South Africa,Capetown,27/02/2000,2000,2,27,23.05555556
South Africa,Capetown,28/02/2000,2000,2,28,22.55555556
South Africa,Capetown,29/02/2000,2000,2,29,21.11111111
South Africa,Capetown,01/03/2000,2000,3,1,19.27777778
South Africa,Capetown,02/03/2000,2000,3,2,22.16666667
South Africa,Capetown,03/03/2000,2000,3,3,18.44444444
South Africa,Capetown,04/03/2000,2000,3,4,21.22222222
South Africa,Capetown,05/03/2000,2000,3,5,21.05555556
South Africa,Capetown,06/03/2000,2000,3,6,18.83333333
South Africa,Capetown,07/03/2000,2000,3,7,21.66666667
South Africa,Capetown,08/03/2000,2000,3,8,22.66666667
South Africa,Capetown,09/03/2000,2000,3,9,19.72222222
South Africa,Capetown,10/03/2000,2000,3,10,19.27777778
South Africa,Capetown,11/03/2000,2000,3,11,19.77777778
South Africa,Capetown,12/03/2000,2000,3,12,19.38888889
South Africa,Capetown,13/03/2000,2000,3,13,17.22222222
South Africa,Capetown,14/03/2000,2000,3,14,17
South Africa,Capetown,15/03/2000,2000,3,15,18.94444444
South Africa,Capetown,16/03/2000,2000,3,16,18.55555556
South Africa,Capetown,17/03/2000,2000,3,17,18.66666667
South Africa,Capetown,18/03/2000,2000,3,18,19
South Africa,Capetown,19/03/2000,2000,3,19,19.88888889
South Africa,Capetown,20/03/2000,2000,3,20,22.61111111
South Africa,Capetown,21/03/2000,2000,3,21,21.44444444
South Africa,Capetown,22/03/2000,2000,3,22,20.88888889
South Africa,Capetown,23/03/2000,2000,3,23,19.72222222
South Africa,Capetown,24/03/2000,2000,3,24,19.94444444
South Africa,Capetown,25/03/2000,2000,3,25,19.77777778
South Africa,Capetown,26/03/2000,2000,3,26,21.5
South Africa,Capetown,27/03/2000,2000,3,27,20.5
South Africa,Capetown,28/03/2000,2000,3,28,20.11111111
South Africa,Capetown,29/03/2000,2000,3,29,21
South Africa,Capetown,30/03/2000,2000,3,30,19.66666667
South Africa,Capetown,31/03/2000,2000,3,31,20.11111111
South Africa,Capetown,01/04/2000,2000,4,1,21.44444444
South Africa,Capetown,02/04/2000,2000,4,2,18.5
South Africa,Capetown,03/04/2000,2000,4,3,17
South Africa,Capetown,04/04/2000,2000,4,4,18.88888889
South Africa,Capetown,05/04/2000,2000,4,5,17.77777778
South Africa,Capetown,06/04/2000,2000,4,6,16.66666667
South Africa,Capetown,07/04/2000,2000,4,7,19
South Africa,Capetown,08/04/2000,2000,4,8,17.72222222
South Africa,Capetown,09/04/2000,2000,4,9,19.38888889
South Africa,Capetown,10/04/2000,2000,4,10,18.05555556
South Africa,Capetown,11/04/2000,2000,4,11,18.33333333
South Africa,Capetown,12/04/2000,2000,4,12,16.44444444
South Africa,Capetown,13/04/2000,2000,4,13,17.5
South Africa,Capetown,14/04/2000,2000,4,14,17.16666667
South Africa,Capetown,15/04/2000,2000,4,15,18.88888889
South Africa,Capetown,16/04/2000,2000,4,16,17
South Africa,Capetown,17/04/2000,2000,4,17,18.94444444
South Africa,Capetown,18/04/2000,2000,4,18,20.27777778
South Africa,Capetown,19/04/2000,2000,4,19,19.72222222
South Africa,Capetown,20/04/2000,2000,4,20,18.16666667
South Africa,Capetown,21/04/2000,2000,4,21,16.16666667
South Africa,Capetown,22/04/2000,2000,4,22,15.88888889
South Africa,Capetown,23/04/2000,2000,4,23,15.27777778
South Africa,Capetown,24/04/2000,2000,4,24,12.55555556
South Africa,Capetown,25/04/2000,2000,4,25,12.83333333
South Africa,Capetown,26/04/2000,2000,4,26,13.83333333
South Africa,Capetown,27/04/2000,2000,4,27,15.22222222
South Africa,Capetown,28/04/2000,2000,4,28,14.55555556
South Africa,Capetown,29/04/2000,2000,4,29,14.38888889
South Africa,Capetown,30/04/2000,2000,4,30,14.55555556
South Africa,Capetown,01/05/2000,2000,5,1,13.38888889
South Africa,Capetown,02/05/2000,2000,5,2,10.77777778
South Africa,Capetown,03/05/2000,2000,5,3,11.72222222
South Africa,Capetown,04/05/2000,2000,5,4,12.61111111
South Africa,Capetown,05/05/2000,2000,5,5,12.11111111
South Africa,Capetown,06/05/2000,2000,5,6,14
South Africa,Capetown,07/05/2000,2000,5,7,15.33333333
South Africa,Capetown,08/05/2000,2000,5,8,15.05555556
South Africa,Capetown,09/05/2000,2000,5,9,16.38888889
South Africa,Capetown,10/05/2000,2000,5,10,14.94444444
South Africa,Capetown,11/05/2000,2000,5,11,19.38888889
South Africa,Capetown,12/05/2000,2000,5,12,17.77777778
South Africa,Capetown,13/05/2000,2000,5,13,18.27777778
South Africa,Capetown,14/05/2000,2000,5,14,19.94444444
South Africa,Capetown,15/05/2000,2000,5,15,20.72222222
South Africa,Capetown,16/05/2000,2000,5,16,18.94444444
South Africa,Capetown,17/05/2000,2000,5,17,13.94444444
South Africa,Capetown,18/05/2000,2000,5,18,14.16666667
South Africa,Capetown,19/05/2000,2000,5,19,14.33333333
South Africa,Capetown,20/05/2000,2000,5,20,14.66666667
South Africa,Capetown,21/05/2000,2000,5,21,14.11111111
South Africa,Capetown,22/05/2000,2000,5,22,13.72222222
South Africa,Capetown,23/05/2000,2000,5,23,14.44444444
South Africa,Capetown,24/05/2000,2000,5,24,12.72222222
South Africa,Capetown,25/05/2000,2000,5,25,14.05555556
South Africa,Capetown,26/05/2000,2000,5,26,15.22222222
South Africa,Capetown,27/05/2000,2000,5,27,13.33333333
South Africa,Capetown,28/05/2000,2000,5,28,13.22222222
South Africa,Capetown,29/05/2000,2000,5,29,15.83333333
South Africa,Capetown,30/05/2000,2000,5,30,15.44444444
South Africa,Capetown,31/05/2000,2000,5,31,14.77777778
South Africa,Capetown,01/06/2000,2000,6,1,14.27777778
South Africa,Capetown,02/06/2000,2000,6,2,15.72222222
South Africa,Capetown,03/06/2000,2000,6,3,13.77777778
South Africa,Capetown,04/06/2000,2000,6,4,12.83333333
South Africa,Capetown,05/06/2000,2000,6,5,18.05555556
South Africa,Capetown,06/06/2000,2000,6,6,19
South Africa,Capetown,07/06/2000,2000,6,7,18
South Africa,Capetown,08/06/2000,2000,6,8,15.88888889
South Africa,Capetown,09/06/2000,2000,6,9,17.27777778
South Africa,Capetown,10/06/2000,2000,6,10,15.38888889
South Africa,Capetown,11/06/2000,2000,6,11,13.22222222
South Africa,Capetown,12/06/2000,2000,6,12,12.33333333
South Africa,Capetown,13/06/2000,2000,6,13,12.77777778
South Africa,Capetown,14/06/2000,2000,6,14,14.33333333
South Africa,Capetown,15/06/2000,2000,6,15,12.61111111
South Africa,Capetown,16/06/2000,2000,6,16,10.77777778
South Africa,Capetown,17/06/2000,2000,6,17,13.16666667
South Africa,Capetown,18/06/2000,2000,6,18,13.77777778
South Africa,Capetown,19/06/2000,2000,6,19,12.38888889
South Africa,Capetown,20/06/2000,2000,6,20,14.83333333
South Africa,Capetown,21/06/2000,2000,6,21,15.05555556
South Africa,Capetown,22/06/2000,2000,6,22,12.16666667
South Africa,Capetown,23/06/2000,2000,6,23,11.72222222
South Africa,Capetown,24/06/2000,2000,6,24,12.5
South Africa,Capetown,25/06/2000,2000,6,25,11.44444444
South Africa,Capetown,26/06/2000,2000,6,26,11.72222222
South Africa,Capetown,27/06/2000,2000,6,27,10.16666667
South Africa,Capetown,28/06/2000,2000,6,28,11.16666667
South Africa,Capetown,29/06/2000,2000,6,29,12.83333333
South Africa,Capetown,30/06/2000,2000,6,30,17.66666667
South Africa,Capetown,01/07/2000,2000,7,1,13.5
South Africa,Capetown,02/07/2000,2000,7,2,11.55555556
South Africa,Capetown,03/07/2000,2000,7,3,16.16666667
South Africa,Capetown,04/07/2000,2000,7,4,15.05555556
South Africa,Capetown,05/07/2000,2000,7,5,15.22222222
South Africa,Capetown,06/07/2000,2000,7,6,16.38888889
South Africa,Capetown,07/07/2000,2000,7,7,17.27777778
South Africa,Capetown,08/07/2000,2000,7,8,14.16666667
South Africa,Capetown,09/07/2000,2000,7,9,14.5
South Africa,Capetown,10/07/2000,2000,7,10,14.11111111
South Africa,Capetown,11/07/2000,2000,7,11,14.27777778
South Africa,Capetown,12/07/2000,2000,7,12,14.05555556
South Africa,Capetown,13/07/2000,2000,7,13,14.38888889
South Africa,Capetown,14/07/2000,2000,7,14,11.27777778
South Africa,Capetown,15/07/2000,2000,7,15,7.944444444
South Africa,Capetown,16/07/2000,2000,7,16,8.055555556
South Africa,Capetown,17/07/2000,2000,7,17,10.22222222
South Africa,Capetown,18/07/2000,2000,7,18,11.88888889
South Africa,Capetown,19/07/2000,2000,7,19,8.944444444
South Africa,Capetown,20/07/2000,2000,7,20,10.94444444
South Africa,Capetown,21/07/2000,2000,7,21,10.16666667
South Africa,Capetown,22/07/2000,2000,7,22,12.88888889
South Africa,Capetown,23/07/2000,2000,7,23,12.33333333
South Africa,Capetown,24/07/2000,2000,7,24,11.16666667
South Africa,Capetown,25/07/2000,2000,7,25,12.22222222
South Africa,Capetown,26/07/2000,2000,7,26,10.77777778
South Africa,Capetown,27/07/2000,2000,7,27,11.88888889
South Africa,Capetown,28/07/2000,2000,7,28,12.5
South Africa,Capetown,29/07/2000,2000,7,29,13.83333333
South Africa,Capetown,30/07/2000,2000,7,30,12.61111111
South Africa,Capetown,31/07/2000,2000,7,31,11.88888889
South Africa,Capetown,01/08/2000,2000,8,1,14.5
South Africa,Capetown,02/08/2000,2000,8,2,12.66666667
South Africa,Capetown,03/08/2000,2000,8,3,12.27777778
South Africa,Capetown,04/08/2000,2000,8,4,13.61111111
South Africa,Capetown,05/08/2000,2000,8,5,13.38888889
South Africa,Capetown,06/08/2000,2000,8,6,13.94444444
South Africa,Capetown,07/08/2000,2000,8,7,13.61111111
South Africa,Capetown,08/08/2000,2000,8,8,15.5
South Africa,Capetown,09/08/2000,2000,8,9,14.61111111
South Africa,Capetown,10/08/2000,2000,8,10,15.66666667
South Africa,Capetown,11/08/2000,2000,8,11,13.72222222
South Africa,Capetown,12/08/2000,2000,8,12,12.55555556
South Africa,Capetown,13/08/2000,2000,8,13,14.22222222
South Africa,Capetown,14/08/2000,2000,8,14,13.05555556
South Africa,Capetown,15/08/2000,2000,8,15,21
South Africa,Capetown,16/08/2000,2000,8,16,15.61111111
South Africa,Capetown,17/08/2000,2000,8,17,14.66666667
South Africa,Capetown,18/08/2000,2000,8,18,13.61111111
South Africa,Capetown,19/08/2000,2000,8,19,14.61111111
South Africa,Capetown,20/08/2000,2000,8,20,14.94444444
South Africa,Capetown,21/08/2000,2000,8,21,14.22222222
South Africa,Capetown,22/08/2000,2000,8,22,12.5
South Africa,Capetown,23/08/2000,2000,8,23,13.77777778
South Africa,Capetown,24/08/2000,2000,8,24,14
South Africa,Capetown,25/08/2000,2000,8,25,13.11111111
South Africa,Capetown,26/08/2000,2000,8,26,14.55555556
South Africa,Capetown,27/08/2000,2000,8,27,15.55555556
South Africa,Capetown,28/08/2000,2000,8,28,12.44444444
South Africa,Capetown,29/08/2000,2000,8,29,14.77777778
South Africa,Capetown,30/08/2000,2000,8,30,15.11111111
South Africa,Capetown,31/08/2000,2000,8,31,14.38888889
South Africa,Capetown,01/09/2000,2000,9,1,14.55555556
South Africa,Capetown,02/09/2000,2000,9,2,13.44444444
South Africa,Capetown,03/09/2000,2000,9,3,11.61111111
South Africa,Capetown,04/09/2000,2000,9,4,12.38888889
South Africa,Capetown,05/09/2000,2000,9,5,14
South Africa,Capetown,06/09/2000,2000,9,6,14
South Africa,Capetown,07/09/2000,2000,9,7,13.16666667
South Africa,Capetown,08/09/2000,2000,9,8,12.83333333
South Africa,Capetown,09/09/2000,2000,9,9,13.66666667
South Africa,Capetown,10/09/2000,2000,9,10,11.16666667
South Africa,Capetown,11/09/2000,2000,9,11,11.66666667
South Africa,Capetown,12/09/2000,2000,9,12,12.83333333
South Africa,Capetown,13/09/2000,2000,9,13,9.777777778
South Africa,Capetown,14/09/2000,2000,9,14,10.05555556
South Africa,Capetown,15/09/2000,2000,9,15,14.88888889
South Africa,Capetown,16/09/2000,2000,9,16,13.05555556
South Africa,Capetown,17/09/2000,2000,9,17,11.11111111
South Africa,Capetown,18/09/2000,2000,9,18,12.16666667
South Africa,Capetown,19/09/2000,2000,9,19,13.11111111
South Africa,Capetown,20/09/2000,2000,9,20,15.66666667
South Africa,Capetown,21/09/2000,2000,9,21,16.33333333
South Africa,Capetown,22/09/2000,2000,9,22,18.94444444
South Africa,Capetown,23/09/2000,2000,9,23,17.05555556
South Africa,Capetown,24/09/2000,2000,9,24,14.16666667
South Africa,Capetown,25/09/2000,2000,9,25,14
South Africa,Capetown,26/09/2000,2000,9,26,13.94444444
South Africa,Capetown,27/09/2000,2000,9,27,13.33333333
South Africa,Capetown,28/09/2000,2000,9,28,16.11111111
South Africa,Capetown,29/09/2000,2000,9,29,16.77777778
South Africa,Capetown,30/09/2000,2000,9,30,15.11111111
South Africa,Capetown,01/10/2000,2000,10,1,16.11111111
South Africa,Capetown,02/10/2000,2000,10,2,17.16666667
South Africa,Capetown,03/10/2000,2000,10,3,16.44444444
South Africa,Capetown,04/10/2000,2000,10,4,14.27777778
South Africa,Capetown,05/10/2000,2000,10,5,13.61111111
South Africa,Capetown,06/10/2000,2000,10,6,14.27777778
South Africa,Capetown,07/10/2000,2000,10,7,17.16666667
South Africa,Capetown,08/10/2000,2000,10,8,15.5
South Africa,Capetown,09/10/2000,2000,10,9,15.77777778
South Africa,Capetown,10/10/2000,2000,10,10,13.88888889
South Africa,Capetown,11/10/2000,2000,10,11,14.22222222
South Africa,Capetown,12/10/2000,2000,10,12,18.11111111
South Africa,Capetown,13/10/2000,2000,10,13,17.33333333
South Africa,Capetown,14/10/2000,2000,10,14,18.61111111
South Africa,Capetown,15/10/2000,2000,10,15,18.33333333
South Africa,Capetown,16/10/2000,2000,10,16,15.66666667
South Africa,Capetown,17/10/2000,2000,10,17,16.72222222
South Africa,Capetown,18/10/2000,2000,10,18,16.5
South Africa,Capetown,19/10/2000,2000,10,19,16.44444444
South Africa,Capetown,20/10/2000,2000,10,20,18.27777778
South Africa,Capetown,21/10/2000,2000,10,21,20.16666667
South Africa,Capetown,22/10/2000,2000,10,22,19.5
South Africa,Capetown,23/10/2000,2000,10,23,15.66666667
South Africa,Capetown,24/10/2000,2000,10,24,13.11111111
South Africa,Capetown,25/10/2000,2000,10,25,12.94444444
South Africa,Capetown,26/10/2000,2000,10,26,16.16666667
South Africa,Capetown,27/10/2000,2000,10,27,18.61111111
South Africa,Capetown,28/10/2000,2000,10,28,17.77777778
South Africa,Capetown,29/10/2000,2000,10,29,16.16666667
South Africa,Capetown,30/10/2000,2000,10,30,18
South Africa,Capetown,31/10/2000,2000,10,31,18.94444444
South Africa,Capetown,01/11/2000,2000,11,1,19
South Africa,Capetown,02/11/2000,2000,11,2,18.33333333
South Africa,Capetown,03/11/2000,2000,11,3,16.94444444
South Africa,Capetown,04/11/2000,2000,11,4,16.94444444
South Africa,Capetown,05/11/2000,2000,11,5,19
South Africa,Capetown,06/11/2000,2000,11,6,17.61111111
South Africa,Capetown,07/11/2000,2000,11,7,19.22222222
South Africa,Capetown,08/11/2000,2000,11,8,21.22222222
South Africa,Capetown,09/11/2000,2000,11,9,21.94444444
South Africa,Capetown,10/11/2000,2000,11,10,20.55555556
South Africa,Capetown,11/11/2000,2000,11,11,20.27777778
South Africa,Capetown,12/11/2000,2000,11,12,18.38888889
South Africa,Capetown,13/11/2000,2000,11,13,20
South Africa,Capetown,14/11/2000,2000,11,14,23.11111111
South Africa,Capetown,15/11/2000,2000,11,15,26.55555556
South Africa,Capetown,16/11/2000,2000,11,16,19.11111111
South Africa,Capetown,17/11/2000,2000,11,17,16.38888889
South Africa,Capetown,18/11/2000,2000,11,18,17.05555556
South Africa,Capetown,19/11/2000,2000,11,19,18.83333333
South Africa,Capetown,20/11/2000,2000,11,20,18.38888889
South Africa,Capetown,21/11/2000,2000,11,21,18.27777778
South Africa,Capetown,22/11/2000,2000,11,22,20.55555556
South Africa,Capetown,23/11/2000,2000,11,23,17.55555556
South Africa,Capetown,24/11/2000,2000,11,24,15.66666667
South Africa,Capetown,25/11/2000,2000,11,25,16.61111111
South Africa,Capetown,26/11/2000,2000,11,26,18
South Africa,Capetown,27/11/2000,2000,11,27,18.22222222
South Africa,Capetown,28/11/2000,2000,11,28,19
South Africa,Capetown,29/11/2000,2000,11,29,18.38888889
South Africa,Capetown,30/11/2000,2000,11,30,20.22222222
South Africa,Capetown,01/12/2000,2000,12,1,18.27777778
South Africa,Capetown,02/12/2000,2000,12,2,19.77777778
South Africa,Capetown,03/12/2000,2000,12,3,18.77777778
South Africa,Capetown,04/12/2000,2000,12,4,17.83333333
South Africa,Capetown,05/12/2000,2000,12,5,19
South Africa,Capetown,06/12/2000,2000,12,6,19.88888889
South Africa,Capetown,07/12/2000,2000,12,7,18.66666667
South Africa,Capetown,08/12/2000,2000,12,8,21.55555556
South Africa,Capetown,09/12/2000,2000,12,9,20.72222222
South Africa,Capetown,10/12/2000,2000,12,10,19.55555556
South Africa,Capetown,11/12/2000,2000,12,11,18.66666667
South Africa,Capetown,12/12/2000,2000,12,12,18.05555556
